No,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
17392,43,services,married,basic.6y,unknown,unknown,unknown,cellular,jul,mon,939,2,999,0,nonexistent,yes
17400,59,admin.,divorced,basic.4y,unknown,yes,yes,cellular,jul,mon,745,6,999,0,nonexistent,yes
17419,46,management,married,university.degree,no,no,no,cellular,jul,mon,662,2,999,0,nonexistent,yes
17450,44,services,divorced,high.school,no,yes,yes,cellular,jul,mon,1169,1,999,0,nonexistent,yes
17452,40,blue-collar,married,professional.course,no,yes,yes,cellular,jul,mon,431,1,999,0,nonexistent,yes
17457,40,admin.,divorced,high.school,no,no,no,cellular,jul,mon,837,2,999,0,nonexistent,yes
17461,51,services,married,high.school,unknown,yes,no,telephone,jul,mon,596,3,999,0,nonexistent,yes
17500,59,admin.,divorced,high.school,unknown,no,yes,cellular,jul,mon,630,3,999,0,nonexistent,yes
17510,48,technician,married,professional.course,no,yes,no,cellular,jul,mon,383,2,999,0,nonexistent,yes
17533,37,admin.,married,university.degree,no,no,no,telephone,jul,mon,1009,5,999,0,nonexistent,yes
17539,48,technician,married,unknown,no,yes,no,cellular,jul,mon,1096,2,999,0,nonexistent,yes
17552,52,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,867,2,999,0,nonexistent,yes
17572,43,admin.,married,high.school,no,no,yes,cellular,jul,mon,551,3,999,0,nonexistent,yes
17608,49,blue-collar,divorced,basic.6y,unknown,no,no,cellular,jul,mon,1065,3,999,0,nonexistent,yes
17640,45,self-employed,divorced,university.degree,no,no,yes,cellular,jul,mon,890,4,999,0,nonexistent,yes
17656,50,admin.,married,university.degree,no,no,no,telephone,jul,mon,1076,17,999,0,nonexistent,yes
17721,36,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,874,1,999,0,nonexistent,yes
17724,53,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,648,2,999,0,nonexistent,yes
17750,52,entrepreneur,divorced,high.school,unknown,yes,no,cellular,jul,tue,710,1,999,0,nonexistent,yes
17758,60,retired,divorced,basic.4y,no,yes,no,cellular,jul,tue,600,1,999,0,nonexistent,yes
17763,53,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,893,1,999,0,nonexistent,yes
17809,33,admin.,married,university.degree,no,no,no,cellular,jul,tue,2516,1,999,0,nonexistent,yes
17862,60,retired,divorced,professional.course,no,no,no,cellular,jul,tue,454,5,999,0,nonexistent,yes
17872,38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1058,1,999,0,nonexistent,yes
17919,48,technician,married,professional.course,no,yes,no,telephone,jul,tue,616,11,999,0,nonexistent,yes
17921,57,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,816,6,999,0,nonexistent,yes
17935,28,technician,single,university.degree,unknown,no,no,cellular,jul,tue,808,3,999,0,nonexistent,yes
17945,44,blue-collar,single,basic.9y,no,yes,no,telephone,jul,tue,1127,11,999,0,nonexistent,yes
18028,50,services,divorced,basic.6y,no,no,yes,cellular,jul,wed,684,1,999,0,nonexistent,yes
18032,25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,843,1,999,0,nonexistent,yes
18042,23,services,married,high.school,no,no,no,cellular,jul,wed,650,1,999,0,nonexistent,yes
18053,55,entrepreneur,single,unknown,unknown,no,no,telephone,jul,wed,542,1,999,0,nonexistent,yes
18104,40,unemployed,divorced,university.degree,no,yes,no,cellular,jul,wed,1373,2,999,0,nonexistent,yes
18115,35,admin.,married,high.school,no,no,no,cellular,jul,wed,788,1,999,0,nonexistent,yes
18117,30,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,988,1,999,0,nonexistent,yes
18130,32,admin.,married,university.degree,no,no,no,cellular,jul,wed,543,3,999,0,nonexistent,yes
18148,52,admin.,married,basic.9y,no,no,no,cellular,jul,wed,1171,2,999,0,nonexistent,yes
18151,33,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,729,2,999,0,nonexistent,yes
18155,25,services,single,basic.9y,no,yes,no,cellular,jul,wed,509,1,999,0,nonexistent,yes
18172,37,admin.,married,high.school,no,yes,yes,telephone,jul,wed,1089,2,999,0,nonexistent,yes
18175,34,self-employed,single,university.degree,no,no,no,cellular,jul,wed,1211,1,999,0,nonexistent,yes
18185,31,blue-collar,married,professional.course,no,yes,no,cellular,jul,wed,458,2,999,0,nonexistent,yes
18225,36,self-employed,single,university.degree,no,no,no,cellular,jul,wed,540,6,999,0,nonexistent,yes
18256,35,admin.,married,university.degree,no,no,no,cellular,jul,wed,695,2,999,0,nonexistent,yes
18261,43,admin.,divorced,high.school,no,no,no,cellular,jul,wed,764,4,999,0,nonexistent,yes
18264,40,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,1065,3,999,0,nonexistent,yes
18281,39,services,married,high.school,no,no,no,cellular,jul,wed,356,4,999,0,nonexistent,yes
18285,32,admin.,married,university.degree,no,yes,no,telephone,jul,wed,2692,8,999,0,nonexistent,yes
18289,32,management,single,university.degree,no,no,no,cellular,jul,wed,675,3,999,0,nonexistent,yes
18306,33,services,married,professional.course,no,no,no,cellular,jul,wed,782,7,999,0,nonexistent,yes
18318,36,management,married,university.degree,no,no,no,cellular,jul,wed,777,10,999,0,nonexistent,yes
18327,42,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,962,4,999,0,nonexistent,yes
18332,38,admin.,married,unknown,no,yes,no,cellular,jul,wed,481,3,999,0,nonexistent,yes
18375,37,entrepreneur,divorced,high.school,no,yes,no,cellular,jul,thu,812,2,999,0,nonexistent,yes
18387,33,services,married,professional.course,no,yes,yes,cellular,jul,thu,630,4,999,0,nonexistent,yes
18395,42,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,1088,14,999,0,nonexistent,yes
18396,37,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,1150,4,999,0,nonexistent,yes
18457,35,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,574,1,999,0,nonexistent,yes
18486,24,admin.,single,high.school,no,yes,no,cellular,jul,thu,725,3,999,0,nonexistent,yes
18515,32,admin.,married,high.school,no,no,no,cellular,jul,thu,662,11,999,0,nonexistent,yes
18516,28,admin.,single,university.degree,no,no,no,cellular,jul,thu,727,2,999,0,nonexistent,yes
18554,38,services,married,high.school,no,no,no,cellular,jul,thu,857,2,999,0,nonexistent,yes
18569,28,admin.,single,university.degree,no,no,no,cellular,jul,thu,829,2,999,0,nonexistent,yes
18571,28,services,married,high.school,no,no,no,cellular,jul,thu,612,2,999,0,nonexistent,yes
18588,39,technician,married,high.school,no,yes,no,cellular,jul,thu,1461,4,999,0,nonexistent,yes
18603,22,unemployed,single,high.school,no,yes,no,cellular,jul,thu,361,3,999,0,nonexistent,yes
18778,42,admin.,married,university.degree,no,no,no,cellular,jul,thu,1142,5,999,0,nonexistent,yes
18788,36,services,married,high.school,no,yes,yes,cellular,jul,thu,1721,4,999,0,nonexistent,yes
18846,58,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,846,1,999,0,nonexistent,yes
18913,33,student,divorced,professional.course,no,no,no,cellular,aug,mon,1110,1,999,0,nonexistent,yes
18987,54,technician,married,university.degree,no,yes,no,telephone,aug,mon,652,2,999,0,nonexistent,yes
18990,52,management,married,university.degree,no,no,no,cellular,aug,mon,1488,2,999,0,nonexistent,yes
19001,47,entrepreneur,married,university.degree,no,no,no,cellular,aug,tue,487,3,999,0,nonexistent,yes
19002,47,entrepreneur,married,university.degree,no,yes,no,cellular,aug,tue,641,2,999,0,nonexistent,yes
19006,43,admin.,single,university.degree,no,yes,no,cellular,aug,tue,837,2,999,0,nonexistent,yes
19011,58,admin.,married,high.school,no,yes,no,cellular,aug,tue,553,1,999,0,nonexistent,yes
19012,52,admin.,married,unknown,no,yes,no,cellular,aug,tue,976,1,999,0,nonexistent,yes
19019,52,technician,divorced,university.degree,no,no,yes,cellular,aug,tue,794,1,999,0,nonexistent,yes
19025,47,services,married,high.school,no,yes,no,cellular,aug,tue,836,1,999,0,nonexistent,yes
19040,39,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,1134,1,999,0,nonexistent,yes
19045,42,technician,married,professional.course,no,yes,no,cellular,aug,tue,607,3,999,0,nonexistent,yes
19061,53,blue-collar,married,basic.4y,unknown,yes,no,telephone,aug,tue,1186,4,999,0,nonexistent,yes
19098,44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,720,2,999,0,nonexistent,yes
19109,31,technician,single,professional.course,no,yes,no,cellular,aug,tue,935,1,999,0,nonexistent,yes
19116,43,admin.,married,university.degree,no,yes,no,cellular,aug,tue,531,3,999,0,nonexistent,yes
19122,41,admin.,married,university.degree,no,no,no,cellular,aug,tue,766,2,999,0,nonexistent,yes
19131,42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1311,2,999,0,nonexistent,yes
19153,43,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1332,1,999,0,nonexistent,yes
19155,40,admin.,married,university.degree,no,no,no,cellular,aug,tue,618,2,999,0,nonexistent,yes
19170,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,419,3,999,0,nonexistent,yes
19177,34,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1227,2,999,0,nonexistent,yes
19186,48,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1208,3,999,0,nonexistent,yes
19197,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1357,3,999,0,nonexistent,yes
19200,34,technician,single,university.degree,no,yes,yes,cellular,aug,wed,455,3,999,0,nonexistent,yes
19206,53,services,married,high.school,no,yes,no,cellular,aug,wed,406,1,999,0,nonexistent,yes
19210,37,management,married,university.degree,no,no,no,cellular,aug,wed,902,2,999,0,nonexistent,yes
19223,51,technician,married,high.school,unknown,unknown,unknown,cellular,aug,wed,637,1,999,0,nonexistent,yes
19239,49,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,wed,501,1,999,0,nonexistent,yes
19246,32,technician,single,professional.course,no,no,no,cellular,aug,wed,720,1,999,0,nonexistent,yes
19249,32,technician,single,professional.course,no,yes,yes,cellular,aug,wed,952,1,999,0,nonexistent,yes
19254,49,unemployed,married,professional.course,unknown,yes,no,cellular,aug,wed,397,2,999,0,nonexistent,yes
19277,37,technician,single,high.school,no,yes,yes,cellular,aug,wed,763,1,999,0,nonexistent,yes
19282,31,management,married,university.degree,no,yes,yes,cellular,aug,wed,649,2,999,0,nonexistent,yes
19303,31,admin.,married,university.degree,no,yes,no,cellular,aug,wed,547,1,999,0,nonexistent,yes
19324,46,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,1044,2,999,0,nonexistent,yes
19373,37,admin.,married,university.degree,no,no,no,cellular,aug,wed,996,1,999,0,nonexistent,yes
19378,44,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,1552,3,999,0,nonexistent,yes
19379,48,blue-collar,married,unknown,no,yes,yes,cellular,aug,wed,742,1,999,0,nonexistent,yes
19401,37,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,739,1,999,0,nonexistent,yes
19438,52,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,wed,1250,4,999,0,nonexistent,yes
19440,43,admin.,single,university.degree,no,no,yes,cellular,aug,wed,1471,7,999,0,nonexistent,yes
19441,46,management,married,high.school,no,yes,yes,cellular,aug,wed,1456,3,999,0,nonexistent,yes
19450,30,technician,single,university.degree,no,yes,yes,cellular,aug,thu,1288,3,999,0,nonexistent,yes
19473,38,admin.,married,university.degree,no,no,no,cellular,aug,thu,395,1,999,0,nonexistent,yes
19476,48,admin.,married,high.school,no,no,no,cellular,aug,thu,663,2,999,0,nonexistent,yes
19484,44,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,1056,1,999,0,nonexistent,yes
19513,41,admin.,single,university.degree,unknown,yes,no,cellular,aug,thu,566,3,999,0,nonexistent,yes
19519,56,retired,married,high.school,unknown,yes,no,cellular,aug,thu,674,1,999,0,nonexistent,yes
19522,32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,1327,5,999,0,nonexistent,yes
19529,34,technician,divorced,university.degree,no,yes,yes,cellular,aug,thu,526,1,999,0,nonexistent,yes
19530,33,technician,married,high.school,no,no,yes,cellular,aug,thu,401,2,999,0,nonexistent,yes
19605,39,management,married,university.degree,no,no,no,cellular,aug,thu,1321,6,999,0,nonexistent,yes
19606,45,self-employed,married,basic.4y,no,yes,yes,cellular,aug,thu,797,1,999,0,nonexistent,yes
19658,54,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,thu,429,3,999,0,nonexistent,yes
19671,32,admin.,married,high.school,no,no,no,cellular,aug,thu,876,1,999,0,nonexistent,yes
19700,45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,773,5,999,0,nonexistent,yes
19704,30,admin.,single,university.degree,no,no,no,cellular,aug,thu,1336,4,999,0,nonexistent,yes
19718,30,technician,single,professional.course,no,yes,no,cellular,aug,thu,452,5,999,0,nonexistent,yes
19749,31,technician,single,professional.course,no,no,no,cellular,aug,fri,193,2,999,0,nonexistent,yes
19753,50,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,fri,1306,4,999,0,nonexistent,yes
19754,35,technician,married,high.school,no,no,no,telephone,aug,fri,243,1,999,0,nonexistent,yes
19811,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,994,1,999,0,nonexistent,yes
19821,45,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,507,2,999,0,nonexistent,yes
19827,57,technician,married,high.school,unknown,no,no,cellular,aug,fri,784,1,999,0,nonexistent,yes
19863,52,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,809,1,999,0,nonexistent,yes
19869,53,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,523,1,999,0,nonexistent,yes
19895,40,technician,married,high.school,no,yes,no,cellular,aug,fri,419,1,999,0,nonexistent,yes
19927,37,technician,divorced,professional.course,no,no,no,cellular,aug,fri,780,2,999,0,nonexistent,yes
19933,30,admin.,single,university.degree,no,no,no,cellular,aug,fri,459,1,999,0,nonexistent,yes
19951,33,self-employed,married,basic.9y,unknown,no,no,cellular,aug,fri,1000,1,999,0,nonexistent,yes
19955,41,technician,divorced,university.degree,no,no,no,cellular,aug,fri,519,1,999,0,nonexistent,yes
19968,50,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,733,3,999,0,nonexistent,yes
19970,29,technician,single,high.school,no,yes,no,cellular,aug,fri,580,3,999,0,nonexistent,yes
19975,38,technician,married,professional.course,no,yes,no,cellular,aug,fri,848,1,999,0,nonexistent,yes
19980,58,self-employed,married,university.degree,no,no,no,cellular,aug,fri,1242,3,999,0,nonexistent,yes
19999,33,technician,married,professional.course,no,no,no,cellular,aug,fri,922,7,999,0,nonexistent,yes
20000,42,self-employed,married,university.degree,no,no,no,cellular,aug,fri,1206,4,999,0,nonexistent,yes
20037,29,admin.,single,university.degree,no,no,no,cellular,aug,mon,716,2,999,0,nonexistent,yes
20081,35,unemployed,single,university.degree,no,no,no,cellular,aug,mon,386,2,999,0,nonexistent,yes
20092,44,admin.,married,high.school,no,yes,no,cellular,aug,mon,758,2,999,0,nonexistent,yes
20110,59,retired,married,basic.4y,unknown,no,no,cellular,aug,mon,555,1,999,0,nonexistent,yes
20125,38,technician,divorced,high.school,no,yes,no,cellular,aug,mon,384,3,999,0,nonexistent,yes
20152,30,admin.,single,university.degree,no,no,yes,cellular,aug,mon,545,1,999,0,nonexistent,yes
20172,38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1070,1,999,0,nonexistent,yes
20174,36,admin.,married,university.degree,no,no,no,cellular,aug,mon,610,2,999,0,nonexistent,yes
20179,50,management,married,university.degree,unknown,yes,no,cellular,aug,mon,699,4,999,0,nonexistent,yes
20188,52,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,917,2,999,0,nonexistent,yes
20212,45,services,married,basic.9y,no,no,no,cellular,aug,mon,744,1,999,0,nonexistent,yes
20214,45,admin.,married,university.degree,no,no,no,cellular,aug,mon,608,1,999,0,nonexistent,yes
20231,46,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,1141,2,999,0,nonexistent,yes
20235,50,management,married,university.degree,unknown,yes,no,cellular,aug,mon,734,2,999,0,nonexistent,yes
20239,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,1238,1,999,0,nonexistent,yes
20259,30,technician,single,university.degree,no,yes,no,cellular,aug,mon,720,1,999,0,nonexistent,yes
20297,36,technician,married,professional.course,no,no,no,cellular,aug,mon,663,3,999,0,nonexistent,yes
20307,36,technician,single,professional.course,no,no,no,cellular,aug,mon,444,3,999,0,nonexistent,yes
20309,32,technician,married,university.degree,unknown,no,no,cellular,aug,mon,418,5,999,0,nonexistent,yes
20321,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,1080,3,999,0,nonexistent,yes
20334,38,technician,married,professional.course,no,yes,no,cellular,aug,mon,479,1,999,0,nonexistent,yes
20344,53,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,506,1,999,0,nonexistent,yes
20369,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,768,1,999,0,nonexistent,yes
20372,52,housemaid,married,basic.6y,no,yes,no,cellular,aug,tue,1134,1,999,0,nonexistent,yes
20382,53,entrepreneur,married,basic.9y,unknown,yes,no,cellular,aug,tue,1282,5,999,0,nonexistent,yes
20396,32,technician,married,university.degree,no,yes,no,cellular,aug,tue,815,2,999,0,nonexistent,yes
20414,37,technician,single,professional.course,unknown,yes,no,cellular,aug,tue,971,1,999,0,nonexistent,yes
20427,33,technician,single,professional.course,no,yes,no,cellular,aug,tue,396,2,999,0,nonexistent,yes
20439,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,507,1,999,0,nonexistent,yes
20452,35,technician,single,university.degree,no,yes,no,cellular,aug,tue,439,3,999,0,nonexistent,yes
20482,48,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,1181,2,999,0,nonexistent,yes
20484,53,management,married,university.degree,no,yes,no,cellular,aug,tue,1133,3,999,0,nonexistent,yes
20496,43,technician,married,professional.course,unknown,no,no,cellular,aug,tue,926,2,999,0,nonexistent,yes
20501,33,technician,married,professional.course,no,no,yes,cellular,aug,tue,587,1,999,0,nonexistent,yes
20514,35,management,married,university.degree,no,unknown,unknown,cellular,aug,tue,696,1,999,0,nonexistent,yes
20523,32,technician,single,university.degree,no,yes,no,cellular,aug,tue,645,4,999,0,nonexistent,yes
20525,32,technician,single,professional.course,no,yes,no,cellular,aug,tue,473,3,999,0,nonexistent,yes
20527,31,technician,single,high.school,no,yes,yes,cellular,aug,tue,559,2,999,0,nonexistent,yes
20530,32,technician,single,university.degree,no,no,yes,cellular,aug,tue,1092,4,999,0,nonexistent,yes
20534,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1344,7,999,0,nonexistent,yes
20538,31,services,single,university.degree,unknown,yes,no,cellular,aug,tue,1307,3,999,0,nonexistent,yes
20540,41,technician,married,professional.course,no,yes,no,cellular,aug,tue,1344,1,999,0,nonexistent,yes
20543,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,978,1,999,0,nonexistent,yes
20550,32,technician,single,university.degree,no,no,no,cellular,aug,tue,432,3,999,0,nonexistent,yes
20552,32,admin.,single,university.degree,no,no,no,cellular,aug,tue,1613,1,999,0,nonexistent,yes
